image_id,mask_id,class_name
965759,965759_00001,Lung
963360,963360_00000,Lung
963360,963360_00001,Lung
960992,960992_00000,Lung
960992,960992_00001,Lung
1676637,1676637_00000,Lung
1676637,1676637_00001,Lung
1676542,1676542_00000,Lung
1676542,1676542_00001,Lung
959916,959916_00000,Lung
959916,959916_00001,Lung
960198,960198_00000,Lung
960198,960198_00001,Lung
962798,962798_00000,Lung
962798,962798_00001,Lung
962449,962449_00000,Lung
962449,962449_00001,Lung
961457,961457_00000,Lung
961457,961457_00001,Lung
962152,962152_00000,Lung
962152,962152_00001,Lung
960275,960275_00000,Lung
960275,960275_00001,Lung
960011,960011_00000,Lung
960011,960011_00001,Lung
964939,964939_00000,Lung
964939,964939_00001,Lung
1676575,1676575_00000,Lung
1676575,1676575_00001,Lung
964530,964530_00000,Lung
964530,964530_00001,Lung
960200,960200_00000,Lung
960200,960200_00001,Lung
964576,964576_00000,Lung
964576,964576_00001,Lung
959889,959889_00000,Lung
959889,959889_00001,Lung
964126,964126_00000,Lung
964126,964126_00001,Lung
964389,964389_00000,Lung
964389,964389_00001,Lung
964598,964598_00000,Lung
964598,964598_00001,Lung
960675,960675_00000,Lung
960675,960675_00001,Lung
965164,965164_00000,Lung
965164,965164_00001,Lung
960621,960621_00000,Lung
960621,960621_00001,Lung
960123,960123_00000,Lung
960123,960123_00001,Lung
961094,961094_00000,Lung
961094,961094_00001,Lung
960056,960056_00000,Lung
960056,960056_00001,Lung
960640,960640_00000,Lung
960640,960640_00001,Lung
961023,961023_00000,Lung
961023,961023_00001,Lung
965919,965919_00000,Lung
965919,965919_00001,Lung
963937,963937_00000,Lung
963937,963937_00001,Lung
960511,960511_00000,Lung
960511,960511_00001,Lung
962646,962646_00000,Lung
962646,962646_00001,Lung
962831,962831_00000,Lung
962831,962831_00001,Lung
1676241,1676241_00000,Lung
1676241,1676241_00001,Lung
960516,960516_00000,Lung
960516,960516_00001,Lung
963077,963077_00000,Lung
963077,963077_00001,Lung
964178,964178_00000,Lung
964178,964178_00001,Lung
1676578,1676578_00000,Lung
1676578,1676578_00001,Lung
963338,963338_00000,Lung
963338,963338_00001,Lung
962762,962762_00000,Lung
962762,962762_00001,Lung
961916,961916_00000,Lung
961916,961916_00001,Lung
960363,960363_00000,Lung
960363,960363_00001,Lung
963589,963589_00000,Lung
963589,963589_00001,Lung
1676624,1676624_00000,Lung
1676624,1676624_00001,Lung
960804,960804_00000,Lung
960804,960804_00001,Lung
963031,963031_00000,Lung
963031,963031_00001,Lung
964585,964585_00000,Lung
964585,964585_00001,Lung
961759,961759_00000,Lung
961759,961759_00001,Lung
962075,962075_00000,Lung
962075,962075_00001,Lung
963102,963102_00000,Lung
963102,963102_00001,Lung
960522,960522_00000,Lung
960522,960522_00001,Lung
964135,964135_00000,Lung
964135,964135_00001,Lung
960541,960541_00000,Lung
960541,960541_00001,Lung
964739,964739_00000,Lung
964739,964739_00001,Lung
964709,964709_00000,Lung
964709,964709_00001,Lung
960079,960079_00000,Lung
960079,960079_00001,Lung
963378,963378_00000,Lung
963378,963378_00001,Lung
960010,960010_00000,Lung
960010,960010_00001,Lung
964783,964783_00000,Lung
964783,964783_00001,Lung
962109,962109_00000,Lung
962109,962109_00001,Lung
960586,960586_00000,Lung
960586,960586_00001,Lung
960048,960048_00000,Lung
960048,960048_00001,Lung
964277,964277_00000,Lung
964277,964277_00001,Lung
964497,964497_00000,Lung
964497,964497_00001,Lung
962753,962753_00000,Lung
962753,962753_00001,Lung
965499,965499_00000,Lung
965499,965499_00001,Lung
962182,962182_00000,Lung
962182,962182_00001,Lung
960602,960602_00000,Lung
960602,960602_00001,Lung
964967,964967_00000,Lung
964967,964967_00001,Lung
963818,963818_00000,Lung
963818,963818_00001,Lung
963354,963354_00000,Lung
963354,963354_00001,Lung
963667,963667_00000,Lung
963667,963667_00001,Lung
964902,964902_00000,Lung
964902,964902_00001,Lung
963295,963295_00000,Lung
963295,963295_00001,Lung
961512,961512_00000,Lung
961512,961512_00001,Lung
965258,965258_00000,Lung
965258,965258_00001,Lung
959973,959973_00000,Lung
959973,959973_00001,Lung
963227,963227_00000,Lung
963227,963227_00001,Lung
962626,962626_00000,Lung
962626,962626_00001,Lung
965119,965119_00000,Lung
965119,965119_00001,Lung
1676602,1676602_00000,Lung
1676602,1676602_00001,Lung
960047,960047_00000,Lung
960047,960047_00001,Lung
960288,960288_00000,Lung
960288,960288_00001,Lung
964604,964604_00000,Lung
964604,964604_00001,Lung
960950,960950_00000,Lung
960950,960950_00001,Lung
1676761,1676761_00000,Lung
1676761,1676761_00001,Lung
964981,964981_00000,Lung
964981,964981_00001,Lung
963429,963429_00000,Lung
963429,963429_00001,Lung
960567,960567_00000,Lung
960567,960567_00001,Lung
965529,965529_00000,Lung
965529,965529_00001,Lung
1676593,1676593_00000,Lung
1676593,1676593_00001,Lung
963898,963898_00000,Lung
963898,963898_00001,Lung
965409,965409_00000,Lung
965409,965409_00001,Lung
959994,959994_00000,Lung
959994,959994_00001,Lung
963557,963557_00000,Lung
963557,963557_00001,Lung
965868,965868_00000,Lung
965868,965868_00001,Lung
962746,962746_00000,Lung
962746,962746_00001,Lung
961077,961077_00000,Lung
961077,961077_00001,Lung
965887,965887_00000,Lung
965887,965887_00001,Lung
961715,961715_00000,Lung
961715,961715_00001,Lung
965427,965427_00000,Lung
965427,965427_00001,Lung
961670,961670_00000,Lung
961670,961670_00001,Lung
959843,959843_00000,Lung
959843,959843_00001,Lung
964755,964755_00000,Lung
964755,964755_00001,Lung
965475,965475_00000,Lung
965475,965475_00001,Lung
964254,964254_00000,Lung
964254,964254_00001,Lung
962761,962761_00000,Lung
962761,962761_00001,Lung
960733,960733_00000,Lung
960733,960733_00001,Lung
963021,963021_00000,Lung
963021,963021_00001,Lung
964717,964717_00000,Lung
964717,964717_00001,Lung
964603,964603_00000,Lung
964603,964603_00001,Lung
963205,963205_00000,Lung
963205,963205_00001,Lung
961545,961545_00000,Lung
961545,961545_00001,Lung
960490,960490_00000,Lung
960490,960490_00001,Lung
965672,965672_00000,Lung
965672,965672_00001,Lung
960955,960955_00000,Lung
960955,960955_00001,Lung
961559,961559_00000,Lung
961559,961559_00001,Lung
961880,961880_00000,Lung
961880,961880_00001,Lung
964433,964433_00000,Lung
964433,964433_00001,Lung
965578,965578_00000,Lung
965578,965578_00001,Lung
960468,960468_00000,Lung
960468,960468_00001,Lung
965629,965629_00000,Lung
965629,965629_00001,Lung
964695,964695_00000,Lung
964695,964695_00001,Lung
962424,962424_00000,Lung
962424,962424_00001,Lung
960217,960217_00000,Lung
960217,960217_00001,Lung
965072,965072_00000,Lung
965072,965072_00001,Lung
964704,964704_00000,Lung
964704,964704_00001,Lung
961683,961683_00000,Lung
961683,961683_00001,Lung
960009,960009_00000,Lung
960009,960009_00001,Lung
961486,961486_00000,Lung
961486,961486_00001,Lung
1676420,1676420_00000,Lung
1676420,1676420_00001,Lung
961000,961000_00000,Lung
961000,961000_00001,Lung
965918,965918_00000,Lung
965918,965918_00001,Lung
965247,965247_00000,Lung
965247,965247_00001,Lung
964257,964257_00000,Lung
964257,964257_00001,Lung
962688,962688_00000,Lung
962688,962688_00001,Lung
962575,962575_00000,Lung
962575,962575_00001,Lung
963833,963833_00000,Lung
963833,963833_00001,Lung
964394,964394_00000,Lung
964394,964394_00001,Lung
965062,965062_00000,Lung
965062,965062_00001,Lung
960366,960366_00000,Lung
960366,960366_00001,Lung
961571,961571_00000,Lung
961571,961571_00001,Lung
962347,962347_00000,Lung
962347,962347_00001,Lung
962247,962247_00000,Lung
962247,962247_00001,Lung
962540,962540_00000,Lung
962540,962540_00001,Lung
962242,962242_00000,Lung
962242,962242_00001,Lung
961128,961128_00000,Lung
961128,961128_00001,Lung
965130,965130_00000,Lung
965130,965130_00001,Lung
962812,962812_00000,Lung
962812,962812_00001,Lung
1676294,1676294_00000,Lung
1676294,1676294_00001,Lung
959920,959920_00000,Lung
959920,959920_00001,Lung
964824,964824_00000,Lung
964824,964824_00001,Lung
962121,962121_00000,Lung
962121,962121_00001,Lung
1676610,1676610_00000,Lung
1676610,1676610_00001,Lung
960187,960187_00000,Lung
960187,960187_00001,Lung
961045,961045_00000,Lung
961045,961045_00001,Lung
964022,964022_00000,Lung
964022,964022_00001,Lung
1676842,1676842_00000,Lung
1676842,1676842_00001,Lung
961717,961717_00000,Lung
961717,961717_00001,Lung
962895,962895_00000,Lung
962895,962895_00001,Lung
1676296,1676296_00000,Lung
1676296,1676296_00001,Lung
963320,963320_00000,Lung
963320,963320_00001,Lung
965449,965449_00000,Lung
965449,965449_00001,Lung
959958,959958_00000,Lung
959958,959958_00001,Lung
960631,960631_00000,Lung
960631,960631_00001,Lung
960135,960135_00000,Lung
960135,960135_00001,Lung
964812,964812_00000,Lung
964812,964812_00001,Lung
961886,961886_00000,Lung
961886,961886_00001,Lung
962260,962260_00000,Lung
962260,962260_00001,Lung
965368,965368_00000,Lung
965368,965368_00001,Lung
964014,964014_00000,Lung
964014,964014_00001,Lung
963541,963541_00000,Lung
963541,963541_00001,Lung
963856,963856_00000,Lung
963856,963856_00001,Lung
959957,959957_00000,Lung
959957,959957_00001,Lung
964857,964857_00000,Lung
964857,964857_00001,Lung
964477,964477_00000,Lung
964477,964477_00001,Lung
962090,962090_00000,Lung
962090,962090_00001,Lung
964483,964483_00000,Lung
964483,964483_00001,Lung
959967,959967_00000,Lung
959967,959967_00001,Lung
961619,961619_00000,Lung
961619,961619_00001,Lung
963044,963044_00000,Lung
963044,963044_00001,Lung
964526,964526_00000,Lung
964526,964526_00001,Lung
962550,962550_00000,Lung
962550,962550_00001,Lung
963230,963230_00000,Lung
963230,963230_00001,Lung
964641,964641_00000,Lung
964641,964641_00001,Lung
964871,964871_00000,Lung
964871,964871_00001,Lung
964572,964572_00000,Lung
964572,964572_00001,Lung
960062,960062_00000,Lung
960062,960062_00001,Lung
960825,960825_00000,Lung
960825,960825_00001,Lung
963255,963255_00000,Lung
963255,963255_00001,Lung
962780,962780_00000,Lung
962780,962780_00001,Lung
1676655,1676655_00000,Lung
1676655,1676655_00001,Lung
964486,964486_00000,Lung
964486,964486_00001,Lung
1676769,1676769_00000,Lung
1676769,1676769_00001,Lung
964018,964018_00000,Lung
964018,964018_00001,Lung
965808,965808_00000,Lung
965808,965808_00001,Lung
962926,962926_00000,Lung
962926,962926_00001,Lung
963884,963884_00000,Lung
963884,963884_00001,Lung
963915,963915_00000,Lung
963915,963915_00001,Lung
964395,964395_00000,Lung
964395,964395_00001,Lung
963038,963038_00000,Lung
963038,963038_00001,Lung
963686,963686_00000,Lung
963686,963686_00001,Lung
961823,961823_00000,Lung
961823,961823_00001,Lung
963832,963832_00000,Lung
963832,963832_00001,Lung
963975,963975_00000,Lung
963975,963975_00001,Lung
961593,961593_00000,Lung
961593,961593_00001,Lung
964563,964563_00000,Lung
964563,964563_00001,Lung
965642,965642_00000,Lung
965642,965642_00001,Lung
960509,960509_00000,Lung
960509,960509_00001,Lung
962116,962116_00000,Lung
962116,962116_00001,Lung
963917,963917_00000,Lung
963917,963917_00001,Lung
962020,962020_00000,Lung
962020,962020_00001,Lung
959892,959892_00000,Lung
959892,959892_00001,Lung
965623,965623_00000,Lung
965623,965623_00001,Lung
960740,960740_00000,Lung
960740,960740_00001,Lung
963657,963657_00000,Lung
963657,963657_00001,Lung
964069,964069_00000,Lung
964069,964069_00001,Lung
961553,961553_00000,Lung
961553,961553_00001,Lung
964848,964848_00000,Lung
964848,964848_00001,Lung
961950,961950_00000,Lung
961950,961950_00001,Lung
962969,962969_00000,Lung
962969,962969_00001,Lung
964965,964965_00000,Lung
964965,964965_00001,Lung
962271,962271_00000,Lung
962271,962271_00001,Lung
960736,960736_00000,Lung
960736,960736_00001,Lung
964954,964954_00000,Lung
964954,964954_00001,Lung
961725,961725_00000,Lung
961725,961725_00001,Lung
964124,964124_00000,Lung
964124,964124_00001,Lung
961983,961983_00000,Lung
961983,961983_00001,Lung
962632,962632_00000,Lung
962632,962632_00001,Lung
960982,960982_00000,Lung
960982,960982_00001,Lung
1676229,1676229_00000,Lung
1676229,1676229_00001,Lung
962691,962691_00000,Lung
962691,962691_00001,Lung
961500,961500_00000,Lung
961500,961500_00001,Lung
960580,960580_00000,Lung
960580,960580_00001,Lung
1676835,1676835_00000,Lung
1676835,1676835_00001,Lung
962148,962148_00000,Lung
962148,962148_00001,Lung
965884,965884_00000,Lung
965884,965884_00001,Lung
960646,960646_00000,Lung
960646,960646_00001,Lung
965738,965738_00000,Lung
965738,965738_00001,Lung
964390,964390_00000,Lung
964390,964390_00001,Lung
960154,960154_00000,Lung
960154,960154_00001,Lung
963870,963870_00000,Lung
963870,963870_00001,Lung
963332,963332_00000,Lung
963332,963332_00001,Lung
962672,962672_00000,Lung
962672,962672_00001,Lung
959993,959993_00000,Lung
959993,959993_00001,Lung
961464,961464_00000,Lung
961464,961464_00001,Lung
965017,965017_00000,Lung
965017,965017_00001,Lung
965685,965685_00000,Lung
965685,965685_00001,Lung
962275,962275_00000,Lung
962275,962275_00001,Lung
965497,965497_00000,Lung
965497,965497_00001,Lung
962175,962175_00000,Lung
962175,962175_00001,Lung
960848,960848_00000,Lung
960848,960848_00001,Lung
964150,964150_00000,Lung
964150,964150_00001,Lung
963298,963298_00000,Lung
963298,963298_00001,Lung
964179,964179_00000,Lung
964179,964179_00001,Lung
963606,963606_00000,Lung
963606,963606_00001,Lung
961166,961166_00000,Lung
961166,961166_00001,Lung
963262,963262_00000,Lung
963262,963262_00001,Lung
962199,962199_00000,Lung
962199,962199_00001,Lung
965835,965835_00000,Lung
965835,965835_00001,Lung
964979,964979_00000,Lung
964979,964979_00001,Lung
962236,962236_00000,Lung
962236,962236_00001,Lung
965844,965844_00000,Lung
965844,965844_00001,Lung
965313,965313_00000,Lung
965313,965313_00001,Lung
961061,961061_00000,Lung
961061,961061_00001,Lung
960885,960885_00000,Lung
960885,960885_00001,Lung
965723,965723_00000,Lung
965723,965723_00001,Lung
961881,961881_00000,Lung
961881,961881_00001,Lung
965396,965396_00000,Lung
965396,965396_00001,Lung
964864,964864_00000,Lung
964864,964864_00001,Lung
960351,960351_00000,Lung
960351,960351_00001,Lung
963348,963348_00000,Lung
963348,963348_00001,Lung
962387,962387_00000,Lung
962387,962387_00001,Lung
960973,960973_00000,Lung
960973,960973_00001,Lung
963766,963766_00000,Lung
963766,963766_00001,Lung
963794,963794_00000,Lung
963794,963794_00001,Lung
961870,961870_00000,Lung
961870,961870_00001,Lung
961481,961481_00000,Lung
961481,961481_00001,Lung
962811,962811_00000,Lung
962811,962811_00001,Lung
963801,963801_00000,Lung
963801,963801_00001,Lung
1676804,1676804_00000,Lung
1676804,1676804_00001,Lung
1676804,1676804_00002,Ignore
1676804,1676804_00003,Ignore
1676804,1676804_00004,Ignore
1676804,1676804_00005,Ignore
962243,962243_00000,Lung
962243,962243_00001,Lung
961092,961092_00000,Lung
961092,961092_00001,Lung
964086,964086_00000,Lung
964086,964086_00001,Lung
964471,964471_00000,Lung
964471,964471_00001,Lung
962269,962269_00000,Lung
962269,962269_00001,Lung
963813,963813_00000,Lung
963813,963813_00001,Lung
965952,965952_00000,Lung
965952,965952_00001,Lung
961010,961010_00000,Lung
961010,961010_00001,Lung
960601,960601_00000,Lung
960601,960601_00001,Lung
965223,965223_00000,Lung
965223,965223_00001,Lung
964519,964519_00000,Lung
964519,964519_00001,Lung
964232,964232_00000,Lung
964232,964232_00001,Lung
962240,962240_00000,Lung
962240,962240_00001,Lung
963519,963519_00000,Lung
963519,963519_00001,Lung
963857,963857_00000,Lung
963857,963857_00001,Lung
966239,966239_00000,Lung
966239,966239_00001,Lung
961723,961723_00000,Lung
961723,961723_00001,Lung
965016,965016_00000,Lung
965016,965016_00001,Lung
963502,963502_00000,Lung
963502,963502_00001,Lung
962654,962654_00000,Lung
962654,962654_00001,Lung
960527,960527_00000,Lung
960527,960527_00001,Lung
965198,965198_00000,Lung
965198,965198_00001,Lung
962366,962366_00000,Lung
962366,962366_00001,Lung
959911,959911_00000,Lung
959911,959911_00001,Lung
964840,964840_00000,Lung
964840,964840_00001,Lung
960506,960506_00000,Lung
960506,960506_00001,Lung
965934,965934_00000,Lung
965934,965934_00001,Lung
1676711,1676711_00000,Lung
1676711,1676711_00001,Lung
965882,965882_00000,Lung
965882,965882_00001,Lung
959827,959827_00000,Lung
959827,959827_00001,Lung
963933,963933_00000,Lung
963933,963933_00001,Lung
1676617,1676617_00000,Lung
1676617,1676617_00001,Lung
962173,962173_00000,Lung
962173,962173_00001,Lung
965554,965554_00000,Lung
965554,965554_00001,Lung
1676330,1676330_00000,Lung
1676330,1676330_00001,Lung
964381,964381_00000,Lung
964381,964381_00001,Lung
1676505,1676505_00000,Lung
1676505,1676505_00001,Lung
1676505,1676505_00002,Ignore
965460,965460_00000,Lung
965460,965460_00001,Lung
1676468,1676468_00000,Lung
1676468,1676468_00001,Lung
1676468,1676468_00002,Ignore
1676468,1676468_00003,Ignore
964207,964207_00000,Lung
964207,964207_00001,Lung
962071,962071_00000,Lung
962071,962071_00001,Lung
965888,965888_00000,Lung
965888,965888_00001,Lung
963460,963460_00000,Lung
963460,963460_00001,Lung
965131,965131_00000,Lung
965131,965131_00001,Lung
965856,965856_00000,Lung
965856,965856_00001,Lung
962495,962495_00000,Lung
962495,962495_00001,Lung
961164,961164_00000,Lung
961164,961164_00001,Lung
960386,960386_00000,Lung
960386,960386_00001,Lung
963699,963699_00000,Lung
963699,963699_00001,Lung
1676307,1676307_00000,Lung
1676307,1676307_00001,Lung
964402,964402_00000,Lung
964402,964402_00001,Lung
963522,963522_00000,Lung
963522,963522_00001,Lung
960663,960663_00000,Lung
960663,960663_00001,Lung
962729,962729_00000,Lung
962729,962729_00001,Lung
964996,964996_00000,Lung
964996,964996_00001,Lung
960700,960700_00000,Lung
960700,960700_00001,Lung
964182,964182_00000,Lung
964182,964182_00001,Lung
963936,963936_00000,Lung
963936,963936_00001,Lung
961848,961848_00000,Lung
961848,961848_00001,Lung
965745,965745_00000,Lung
965745,965745_00001,Lung
963893,963893_00000,Lung
963893,963893_00001,Lung
964817,964817_00000,Lung
964817,964817_00001,Lung
960255,960255_00000,Lung
960255,960255_00001,Lung
965622,965622_00000,Lung
965622,965622_00001,Lung
962917,962917_00000,Lung
962917,962917_00001,Lung
965678,965678_00000,Lung
965678,965678_00001,Lung
965644,965644_00000,Lung
965644,965644_00001,Lung
964001,964001_00000,Lung
964001,964001_00001,Lung
1676410,1676410_00000,Lung
1676410,1676410_00001,Lung
961143,961143_00000,Lung
961143,961143_00001,Lung
962829,962829_00000,Lung
962829,962829_00001,Lung
962012,962012_00000,Lung
962012,962012_00001,Lung
961121,961121_00000,Lung
961121,961121_00001,Lung
960839,960839_00000,Lung
960839,960839_00001,Lung
962220,962220_00000,Lung
962220,962220_00001,Lung
965634,965634_00000,Lung
965634,965634_00001,Lung
963545,963545_00000,Lung
963545,963545_00001,Lung
960228,960228_00000,Lung
960228,960228_00001,Lung
